p:dim_headlayers,p:global_attn_heads,p:hidden_dim,p:mpnn_type,p:num_conv_layers,p:num_headlayers,objective,job_id,job_status,m:timestamp_submit,m:some_info,m:dequed,m:timestamp_gather
32,0,26,PNA,5,2,-4.72078228,92,DONE,1443.403234,some_value,frontier01532,1649.392879
64,0,24,PNA,5,2,-4.75049782,104,DONE,1670.287468,some_value,frontier00760,1877.631222
32,0,30,PNA,4,1,-4.79005909,59,DONE,780.8035679,some_value,frontier02287,969.086642
64,0,31,PNA,4,2,-4.82841969,30,DONE,366.4788532,some_value,frontier02287,556.9298685
32,0,25,PNA,5,2,-4.83182049,94,DONE,1462.682112,some_value,frontier00760,1670.147629
32,0,12,GAT,3,2,-4.90768003,3,DONE,0.052932501,some_value,frontier01532,122.2632556
32,0,25,GAT,1,2,-4.9869585,28,DONE,343.1389599,some_value,frontier01532,447.2098684
32,0,3,GAT,2,1,-5.10082245,80,DONE,1186.214953,some_value,frontier00760,1287.324207
32,0,6,PNA,6,1,-5.11525106,13,DONE,122.4616575,some_value,frontier01532,342.666007
32,0,28,PNA,1,1,-5.14828014,69,DONE,969.2437277,some_value,frontier02287,1109.177431
32,0,30,PNA,6,2,-5.21158028,83,DONE,1263.468804,some_value,frontier02538,1485.06692
32,0,19,GAT,6,2,-5.32679844,6,DONE,0.053282499,some_value,frontier02030,160.6059732
64,0,30,PNA,3,1,-5.36708164,114,DONE,1877.769837,some_value,frontier00760,2052.52325
64,0,23,GAT,1,2,-5.36829185,25,DONE,315.5510163,some_value,frontier02030,416.5039272
32,0,29,PNA,2,1,-5.41581059,71,DONE,1025.504726,some_value,frontier00760,1186.077571
64,0,27,GAT,4,1,-5.4986496,48,DONE,576.5673697,some_value,frontier01532,703.3460557
64,0,25,GAT,2,2,-5.51390791,2,DONE,0.052813053,some_value,frontier01278,110.0967326
64,0,25,GAT,1,2,-5.56926298,23,DONE,311.0572929,some_value,frontier02411,413.4613667
64,0,26,GAT,5,2,-5.59333611,34,DONE,416.5032926,some_value,frontier01779,556.0896997
64,0,26,PNA,2,2,-5.62267351,157,DONE,2616.971919,some_value,frontier01532,2809.268284
64,0,20,GAT,1,2,-5.64229298,20,DONE,229.7300043,some_value,frontier02538,331.1076794
64,0,29,PNA,4,1,-5.77353287,82,DONE,1254.37468,some_value,frontier01532,1443.245833
64,0,32,PNA,6,1,-5.89241314,121,DONE,1989.216792,some_value,frontier01148,2209.958277
64,0,30,PNA,6,1,-5.94746542,124,DONE,2037.133073,some_value,frontier01779,2256.872452
32,0,31,PNA,4,2,-5.94824696,44,DONE,556.2457836,some_value,frontier01779,747.6571631
64,0,28,GAT,3,1,-6.01884174,49,DONE,582.4426224,some_value,frontier01278,697.1638255
64,0,27,GAT,3,1,-6.03287983,47,DONE,574.2283812,some_value,frontier02538,687.7040801
32,0,32,PNA,1,1,-6.03814697,117,DONE,1897.634289,some_value,frontier01779,2036.984519
64,0,10,PNA,5,2,-6.05425692,10,DONE,109.5401826,some_value,frontier01779,314.6587644
32,0,24,GAT,4,1,-6.0899601,51,DONE,697.3134749,some_value,frontier01278,835.5107327
64,0,31,GAT,5,2,-6.21649218,35,DONE,416.659318,some_value,frontier02030,555.5115786
64,0,21,GAT,6,2,-6.24943495,7,DONE,0.053435087,some_value,frontier02287,160.730907
64,0,29,GAT,5,2,-6.28979921,31,DONE,370.3977821,some_value,frontier01148,511.4378288
32,0,28,PNA,2,2,-6.40262985,152,DONE,2550.649067,some_value,frontier01909,2809.269315
32,0,28,PNA,5,1,-6.42233181,50,DONE,687.8815856,some_value,frontier02538,899.5694871
32,0,30,GAT,4,1,-6.47975922,52,DONE,699.9324856,some_value,frontier00760,833.2831852
64,0,30,GAT,5,2,-6.52839851,37,DONE,434.6163061,some_value,frontier02538,574.049412
64,0,28,PNA,5,1,-6.61271906,131,DONE,2130.293209,some_value,frontier01532,2334.602561
32,0,27,PNA,4,1,-6.69755459,58,DONE,748.0003133,some_value,frontier01779,936.3655465
64,0,32,PNA,4,1,-6.74189854,144,DONE,2414.945541,some_value,frontier01148,2604.549742
64,0,26,PNA,6,2,-6.81566572,72,DONE,1054.749622,some_value,frontier01148,1276.68085
32,0,24,PNA,3,1,-6.85935688,146,DONE,2429.896794,some_value,frontier02538,2602.712237
32,0,30,PNA,1,2,-7.11949444,63,DONE,912.8398163,some_value,frontier01148,1054.440825
64,0,30,GAT,6,2,-7.16361141,32,DONE,393.186583,some_value,frontier01909,545.3300021
32,0,28,GAT,5,2,-7.20515394,120,DONE,1929.777322,some_value,frontier02538,2068.637597
64,0,32,PNA,4,2,-7.35862923,40,DONE,511.6726558,some_value,frontier01148,704.0547824
32,0,2,GAT,2,1,-7.36471748,79,DONE,1154.02453,some_value,frontier01532,1254.216906
32,0,28,PNA,2,1,-7.38472509,67,DONE,936.524065,some_value,frontier01779,1092.249991
64,0,30,PNA,4,2,-7.38576412,41,DONE,545.4843669,some_value,frontier01909,735.975014
64,0,25,PNA,6,2,-7.47783566,64,DONE,930.0576968,some_value,frontier01532,1153.867552
64,0,32,GAT,4,2,-7.72020817,29,DONE,351.3513267,some_value,frontier01278,478.9822624
64,0,32,GAT,5,2,-8.2285738,36,DONE,420.080874,some_value,frontier00760,561.0398905
64,0,30,PNA,6,2,-8.34658051,55,DONE,736.1653252,some_value,frontier01909,954.9949009
64,0,28,PNA,1,1,-8.36993313,150,DONE,2482.014443,some_value,frontier02411,2623.26925
64,0,30,GAT,4,2,-8.85978699,38,DONE,447.3994348,some_value,frontier01532,576.3674669
64,0,23,PNA,6,1,-9.34052658,112,DONE,1811.298359,some_value,frontier01278,2031.608763
64,0,27,PNA,1,2,-9.41915131,149,DONE,2480.354651,some_value,frontier02287,2621.431467
64,0,28,PNA,4,2,-9.43945312,78,DONE,1143.620015,some_value,frontier01909,1332.601119
32,0,32,PNA,6,1,-9.51503754,111,DONE,1806.921996,some_value,frontier01532,2028.988355
64,0,21,GAT,1,2,-9.53558826,21,DONE,250.3661585,some_value,frontier01278,351.1594861
64,0,27,GAT,5,1,-9.64908409,46,DONE,561.1756206,some_value,frontier00760,699.7858582
64,0,20,PNA,6,2,-10.31823921,9,DONE,0.053681374,some_value,frontier02538,229.5587151
32,0,32,PNA,4,2,-10.55170059,42,DONE,554.2874753,some_value,frontier02411,746.8480122
64,0,23,PNA,3,2,-10.69659901,154,DONE,2602.886012,some_value,frontier02538,2809.267808
