p:dim_headlayers,p:global_attn_heads,p:hidden_dim,p:mpnn_type,p:num_conv_layers,p:num_headlayers,objective,job_id,job_status,m:timestamp_submit,m:some_info,m:dequed,m:timestamp_gather
64,4,16,SchNet,5,2,-696.1014404,154,DONE,5047.177915,some_value,frontier07791,5337.516149
64,2,4,EGNN,3,2,-704.5358887,22,DONE,550.2087929,some_value,frontier07791,1359.627151
64,4,4,SchNet,1,2,-715.9886475,62,DONE,2390.553428,some_value,frontier07533,2549.374475
64,2,16,DimeNet,5,2,-727.956665,176,DONE,5661.723541,some_value,frontier07662,6140.251195
64,4,4,EGNN,6,2,-736.7711182,140,DONE,4689.942302,some_value,frontier06651,5020.350666
32,4,16,SchNet,4,2,-741.7352295,125,DONE,4347.95786,some_value,frontier08047,4605.893785
32,4,32,DimeNet,5,1,-757.8394775,76,DONE,2766.215112,some_value,frontier07533,3243.277703
64,2,12,DimeNet,6,2,-792.7854004,32,DONE,1421.055519,some_value,frontier07534,1962.357415
32,2,16,SchNet,6,2,-828.1073608,107,DONE,3833.092785,some_value,frontier07791,4158.807669
64,4,24,DimeNet,3,2,-842.6494141,192,DONE,6135.607428,some_value,frontier07789,6483.331471
32,4,16,SchNet,6,2,-849.6741333,98,DONE,3547.076651,some_value,frontier07789,3871.41641
32,4,4,DimeNet,3,2,-886.8222656,90,DONE,3338.735906,some_value,frontier07534,3683.217071
32,2,8,EGNN,3,2,-901.0526123,161,DONE,5281.610474,some_value,frontier07533,5505.897435
32,4,8,SchNet,4,2,-924.921814,179,DONE,5768.143937,some_value,frontier06387,6027.648991
32,4,16,PNA,1,2,-939.0291748,38,DONE,1635.569596,some_value,frontier07662,1813.381322
64,2,4,PNA,1,2,-941.932251,45,DONE,1848.019053,some_value,frontier06387,2025.551045
32,2,32,DimeNet,4,2,-959.4067383,43,DONE,1710.684808,some_value,frontier08047,2126.588797
32,4,8,SchNet,6,2,-962.730896,92,DONE,3377.285136,some_value,frontier07662,3703.393681
32,4,32,EGNN,3,1,-971.4359131,59,DONE,2244.311515,some_value,frontier07791,2469.014193
32,4,4,EGNN,4,1,-980.0155029,138,DONE,4633.694206,some_value,frontier06769,4893.320637
64,2,32,DimeNet,6,2,-983.4797974,108,DONE,3871.596224,some_value,frontier07789,4417.622354
32,2,12,DimeNet,2,2,-1008.348816,175,DONE,5640.105919,some_value,frontier07789,5920.163676
64,2,4,SchNet,3,2,-1018.586182,21,DONE,535.782867,some_value,frontier06769,1384.927368
32,4,12,SchNet,5,2,-1028.252197,97,DONE,3542.888882,some_value,frontier07791,3832.954982
64,4,12,DimeNet,6,2,-1041.127686,65,DONE,2413.799396,some_value,frontier07789,2957.881042
64,2,8,EGNN,4,2,-1050.198975,17,DONE,409.4545326,some_value,frontier06651,670.2920415
32,4,16,DimeNet,5,2,-1069.757935,70,DONE,2561.340783,some_value,frontier06651,3035.727592
32,4,4,PNA,4,2,-1075.550293,131,DONE,4468.677182,some_value,frontier07662,4793.16024
64,2,32,DimeNet,5,2,-1097.741333,193,DONE,6137.407489,some_value,frontier06651,6616.068051
64,4,32,DimeNet,6,1,-1100.873779,89,DONE,3266.845609,some_value,frontier06387,3805.651155
64,2,32,SchNet,6,2,-1128.750488,178,DONE,5722.833069,some_value,frontier06769,6046.539233
32,4,32,DimeNet,1,2,-1208.104004,60,DONE,2356.653525,some_value,frontier07662,2573.345952
32,4,16,DimeNet,2,1,-1217.009766,8,DONE,0.054817438,some_value,frontier07918,287.8722839
64,4,4,SchNet,3,1,-1219.22937,80,DONE,2996.996636,some_value,frontier08047,3219.920078
64,2,16,PNA,2,1,-1236.834351,14,DONE,288.0822721,some_value,frontier07918,512.1502123
32,4,12,SchNet,3,1,-1333.196167,170,DONE,5501.057829,some_value,frontier06769,5722.494376
32,4,16,SchNet,5,2,-1336.654297,99,DONE,3683.376692,some_value,frontier07534,3976.43959
64,2,24,EGNN,4,2,-1359.632202,186,DONE,5992.989562,some_value,frontier07918,6254.247307
64,4,16,SchNet,4,1,-1376.270386,160,DONE,5223.664486,some_value,frontier07534,5480.110916
32,2,4,PNA,2,1,-1378.786499,168,DONE,5436.724992,some_value,frontier07662,5661.549019
32,4,4,DimeNet,1,2,-1431.609131,103,DONE,3784.85379,some_value,frontier07533,4000.542709
32,4,32,EGNN,3,2,-1434.903564,56,DONE,2162.179298,some_value,frontier07533,2390.408723
64,4,12,SchNet,6,2,-1464.88916,95,DONE,3501.429702,some_value,frontier08047,3826.789276
64,2,12,SchNet,2,2,-1471.008911,30,DONE,1385.091762,some_value,frontier06769,1575.993984
64,4,32,DimeNet,3,2,-1473.457764,51,DONE,2005.241976,some_value,frontier07662,2356.49932
32,4,24,PNA,2,2,-1503.694336,64,DONE,2406.594634,some_value,frontier07534,2636.688797
32,2,12,SchNet,6,1,-1565.645996,86,DONE,3203.647532,some_value,frontier06769,3526.433408
32,2,12,SchNet,6,2,-1577.110718,158,DONE,5175.549928,some_value,frontier06769,5500.9004
64,4,8,SchNet,2,1,-1627.128906,4,DONE,0.05434227,some_value,frontier07534,202.5486717
64,2,16,EGNN,4,2,-1669.924927,188,DONE,6046.707913,some_value,frontier06769,6305.791102
32,4,24,DimeNet,4,2,-1737.774414,36,DONE,1576.147941,some_value,frontier06769,1991.167256
64,4,4,DimeNet,2,2,-1766.20752,96,DONE,3526.746104,some_value,frontier06769,3806.28453
64,4,12,SchNet,3,2,-1841.330322,172,DONE,5542.110765,some_value,frontier06387,5767.981507
32,4,12,DimeNet,6,2,-1861.063721,75,DONE,2661.646089,some_value,frontier06769,3203.489636
