p:dim_headlayers,p:global_attn_heads,p:hidden_dim,p:mpnn_type,p:num_conv_layers,p:num_headlayers,objective,job_id,job_status,m:timestamp_submit,m:some_info,m:dequed,m:timestamp_gather
32,2,4,PAINN,6,2,-0.00093223,6,DONE,0.051972628,some_value,frontier05756,360.363771
64,4,24,PNA,4,2,-0.00093238,88,DONE,2404.878176,some_value,frontier05756,2674.102437
64,4,8,SchNet,2,1,-0.00097206,4,DONE,0.051703453,some_value,frontier03572,201.5426943
64,4,32,EGNN,2,1,-0.00107559,15,DONE,261.4687278,some_value,frontier02286,455.9536619
64,2,24,EGNN,5,2,-0.00110987,21,DONE,405.4951055,some_value,frontier02028,664.5258205
64,4,32,SchNet,2,1,-0.00114348,18,DONE,362.5860658,some_value,frontier05877,560.189544
32,2,12,PAINN,2,1,-0.00115387,112,DONE,3045.923838,some_value,frontier07168,3278.085241
32,4,24,PAINN,6,2,-0.00121794,140,DONE,3752.491485,some_value,frontier05756,4108.499036
64,4,16,SchNet,1,2,-0.00122182,11,DONE,202.0224047,some_value,frontier02156,375.9331267
64,2,32,PNA,4,1,-0.00128141,50,DONE,1176.767503,some_value,frontier02286,1444.22559
64,4,32,EGNN,5,2,-0.00131778,10,DONE,201.5873201,some_value,frontier03572,458.7368803
32,2,8,PAINN,5,2,-0.00136273,143,DONE,3860.710578,some_value,frontier01151,4184.805634
64,2,16,PAINN,4,2,-0.00140801,39,DONE,887.1138151,some_value,frontier02028,1174.422152
64,4,16,PAINN,5,2,-0.00143625,71,DONE,1819.310796,some_value,frontier02028,2141.306331
64,2,4,PAINN,3,1,-0.00146919,154,DONE,4191.565817,some_value,frontier07168,4595.563227
64,2,4,SchNet,2,2,-0.00150761,2,DONE,0.051448822,some_value,frontier02156,201.9175065
64,2,16,PAINN,5,2,-0.00152665,65,DONE,1621.996014,some_value,frontier04598,1941.658255
64,2,16,PNA,2,1,-0.00164195,14,DONE,243.4593999,some_value,frontier04598,451.7865472
64,4,16,PAINN,1,1,-0.00167846,110,DONE,3016.017599,some_value,frontier02156,3200.844239
64,2,24,PAINN,6,1,-0.00184673,30,DONE,680.2113929,some_value,frontier03572,1033.311235
64,4,24,PNA,3,2,-0.0018743,92,DONE,2509.236438,some_value,frontier02286,2749.554442
32,2,24,PAINN,6,2,-0.00198767,52,DONE,1235.52308,some_value,frontier01151,1594.837938
64,4,32,EGNN,3,1,-0.00203283,1,DONE,0.051308632,some_value,frontier02028,224.2047462
32,2,4,PAINN,2,1,-0.00206576,118,DONE,3174.431182,some_value,frontier03572,3394.549098
64,4,16,PAINN,5,1,-0.00231903,101,DONE,2724.917762,some_value,frontier07168,3045.764631
64,2,16,PAINN,1,1,-0.00234196,103,DONE,2831.649629,some_value,frontier02156,3015.868865
64,4,16,PAINN,4,2,-0.00299456,57,DONE,1414.066975,some_value,frontier05877,1702.196996
32,2,8,PAINN,5,1,-0.00321325,95,DONE,2596.899663,some_value,frontier05877,2916.506711
32,2,12,PAINN,1,1,-0.00513073,107,DONE,2916.667023,some_value,frontier05877,3103.480486
32,2,12,PNA,1,2,-0.00614173,12,DONE,224.2316182,some_value,frontier02028,405.288321
32,4,12,PAINN,1,1,-0.00629799,122,DONE,3277.593507,some_value,frontier02286,3462.123755
