p:dim_headlayers,p:global_attn_heads,p:hidden_dim,p:mpnn_type,p:num_conv_layers,p:num_headlayers,objective,job_id,job_status,m:timestamp_submit,m:some_info,m:dequed,m:timestamp_gather
64,4,24,GAT,6,2,-1.64633179,126,DONE,4025.150307,some_value,frontier08047,4404.692511
64,4,32,GAT,3,1,-1.65120184,46,DONE,1313.408254,some_value,frontier06768,1551.901706
32,2,24,GAT,6,2,-1.65963638,160,DONE,4897.878632,some_value,frontier07402,5271.349073
32,2,24,GAT,4,1,-1.66177309,129,DONE,4080.551208,some_value,frontier07662,4371.527652
64,4,32,GAT,4,2,-1.6637789,159,DONE,4892.981379,some_value,frontier07281,5178.340992
32,4,16,GAT,6,2,-1.66674507,153,DONE,4780.621943,some_value,frontier08047,5153.8979
64,2,24,GAT,6,1,-1.67030847,180,DONE,5554.49969,some_value,frontier08191,5928.380767
64,4,24,GAT,3,1,-1.67164552,199,DONE,6209.227581,some_value,frontier07920,6448.795779
64,4,24,GAT,6,1,-1.67272401,173,DONE,5405.282907,some_value,frontier06768,5776.864897
32,4,32,GAT,3,1,-1.67393994,189,DONE,5891.738966,some_value,frontier07402,6132.298967
64,4,24,GAT,5,1,-1.68020964,202,DONE,6296.097806,some_value,frontier06769,6783.538758
64,2,16,GAT,5,1,-1.69071221,164,DONE,5154.06944,some_value,frontier08047,5478.880006
64,4,24,GAT,5,2,-1.69368553,167,DONE,5190.489227,some_value,frontier06510,5521.393616
64,4,16,GAT,5,2,-1.69463849,156,DONE,4861.577395,some_value,frontier06510,5190.350209
64,2,16,GAT,5,2,-1.69854736,181,DONE,5567.950714,some_value,frontier07662,5899.277614
64,4,32,PNA,5,1,-1.70371866,70,DONE,2111.206185,some_value,frontier08047,2499.507973
32,2,24,PNA,2,2,-1.70494556,140,DONE,4400.522128,some_value,frontier07281,4646.299317
32,2,32,GAT,3,2,-1.71083617,138,DONE,4371.688651,some_value,frontier07662,4613.823022
64,2,8,GAT,6,1,-1.71326363,169,DONE,5267.76367,some_value,frontier06769,5643.846789
64,4,16,GAT,6,1,-1.71373212,144,DONE,4461.772461,some_value,frontier07793,4834.193671
64,2,8,GAT,6,2,-1.71376276,183,DONE,5716.854319,some_value,frontier08047,6091.610848
32,4,32,GAT,4,2,-1.71429932,131,DONE,4126.630362,some_value,frontier06768,4418.177129
32,2,16,GAT,5,1,-1.71502852,154,DONE,4834.353195,some_value,frontier07793,5157.846691
32,4,16,GAT,5,2,-1.71559751,168,DONE,5237.314604,some_value,frontier07662,5567.789935
32,4,16,GAT,4,1,-1.72009075,165,DONE,5158.053111,some_value,frontier07793,5440.44882
64,2,12,GAT,5,2,-1.7259537,198,DONE,6165.497055,some_value,frontier07281,6494.477715
64,2,12,GAT,6,2,-1.72851789,158,DONE,4892.29086,some_value,frontier06769,5267.601117
64,2,12,GAT,5,1,-1.73475492,185,DONE,5762.009064,some_value,frontier06510,6086.125521
32,2,24,PNA,5,2,-1.73677754,81,DONE,2499.666233,some_value,frontier08047,2891.603208
32,4,32,PNA,3,2,-1.73913264,87,DONE,2720.173731,some_value,frontier07402,3014.418558
32,2,16,PNA,2,2,-1.74229121,29,DONE,722.1625099,some_value,frontier07920,968.3994529
64,2,32,GAT,6,1,-1.74680233,120,DONE,3735.295033,some_value,frontier07281,4109.231566
32,2,32,PNA,4,2,-1.74938226,80,DONE,2488.580731,some_value,frontier07920,2832.543905
32,2,24,GAT,5,2,-1.75676966,50,DONE,1400.452244,some_value,frontier07793,1727.225957
64,2,24,GAT,5,1,-1.75742841,113,DONE,3519.455551,some_value,frontier07793,3842.291403
32,4,32,PNA,5,1,-1.7618022,69,DONE,2062.202804,some_value,frontier06769,2450.530417
64,4,24,GAT,4,2,-1.76405263,166,DONE,5178.488611,some_value,frontier07281,5463.796254
64,2,16,GAT,4,1,-1.76601839,163,DONE,5121.461942,some_value,frontier06768,5405.133504
32,4,32,GAT,2,1,-1.76858103,105,DONE,3324.116649,some_value,frontier07793,3519.278578
64,4,32,GAT,4,1,-1.76987076,142,DONE,4406.843312,some_value,frontier06769,4691.966588
32,4,32,GAT,6,1,-1.77334881,108,DONE,3449.835995,some_value,frontier07402,3822.930651
32,4,24,GAT,5,1,-1.78279424,51,DONE,1422.828758,some_value,frontier07402,1744.44959
32,2,8,GAT,6,1,-1.78588891,205,DONE,6409.562564,some_value,frontier06510,6783.539196
64,2,12,GAT,3,2,-1.78682053,176,DONE,5479.029021,some_value,frontier08047,5716.692039
64,2,24,GAT,5,2,-1.78774655,122,DONE,3823.076703,some_value,frontier07402,4149.338501
32,4,24,GAT,6,1,-1.78921187,197,DONE,6132.47264,some_value,frontier07402,6504.089158
64,4,8,GAT,6,2,-1.7905519,184,DONE,5724.739477,some_value,frontier07793,6099.640953
32,4,24,PNA,3,1,-1.7923429,56,DONE,1604.363631,some_value,frontier07920,1897.881401
64,4,32,GAT,3,2,-1.81269383,47,DONE,1328.006822,some_value,frontier07662,1567.561079
32,2,32,GAT,2,1,-1.8204217,103,DONE,3282.192222,some_value,frontier06769,3477.371382
64,4,12,GAT,5,1,-1.82643116,187,DONE,5841.569831,some_value,frontier07281,6165.335382
32,4,16,GAT,6,1,-1.83202136,157,DONE,4862.788694,some_value,frontier07662,5236.95859
64,2,16,GAT,2,1,-1.83244729,208,DONE,6494.829842,some_value,frontier07281,6783.538528
32,2,8,GAT,6,2,-1.83388293,201,DONE,6253.061546,some_value,frontier08191,6783.537846
32,2,24,GAT,2,1,-1.83534455,109,DONE,3477.522706,some_value,frontier06769,3672.203044
64,4,16,GAT,1,2,-1.84090972,11,DONE,201.2078164,some_value,frontier06769,395.4540403
32,4,12,GAT,6,1,-1.84270644,0,DONE,0.052462578,some_value,frontier06510,380.7905087
32,4,12,GAT,3,2,-1.84288001,3,DONE,0.052988052,some_value,frontier07281,244.2835262
64,4,16,GAT,6,2,-1.84344208,175,DONE,5463.953683,some_value,frontier07281,5841.391609
32,4,16,PNA,6,1,-1.85436487,13,DONE,244.3094206,some_value,frontier07281,676.8100808
32,2,16,GAT,2,2,-1.85520124,204,DONE,6386.632048,some_value,frontier07793,6783.538085
64,4,8,GAT,2,1,-1.85762072,4,DONE,0.053133249,some_value,frontier07402,199.4014616
32,4,24,GAT,2,2,-1.8577069,155,DONE,4834.710274,some_value,frontier07920,5029.720514
32,4,24,PNA,2,2,-1.86253667,149,DONE,4646.457726,some_value,frontier07281,4892.799509
32,2,24,GAT,3,1,-1.87144423,133,DONE,4168.037738,some_value,frontier06769,4406.68581
64,2,8,GAT,5,1,-1.88211095,192,DONE,5971.894345,some_value,frontier06769,6295.947005
