p:dim_headlayers,p:global_attn_heads,p:hidden_dim,p:mpnn_type,p:num_conv_layers,p:num_headlayers,objective,job_id,job_status,m:timestamp_submit,m:some_info,m:dequed,m:timestamp_gather
64,4,16,DimeNet,4,2,-0.22883371,81,DONE,3139.867427,some_value,frontier09329,3664.024969
32,4,24,PNA,6,1,-0.22888309,39,DONE,1563.220558,some_value,frontier09329,2078.44657
64,4,24,EGNN,1,2,-0.22897747,58,DONE,2435.681058,some_value,frontier08181,2696.345697
64,4,24,PNA,3,2,-0.22911206,143,DONE,6069.280858,some_value,frontier09057,6440.014332
64,2,12,DimeNet,3,1,-0.23180473,93,DONE,3683.978938,some_value,frontier03446,4142.751452
64,2,32,PNA,5,1,-0.23249969,133,DONE,5783.51376,some_value,frontier08181,6253.562799
32,4,16,EGNN,3,1,-0.23305173,156,DONE,6592.145857,some_value,frontier10214,6921.004513
64,4,24,DimeNet,2,2,-0.23389085,66,DONE,2696.50529,some_value,frontier08181,3094.989293
64,2,12,DimeNet,4,2,-0.23415202,114,DONE,4801.06459,some_value,frontier10214,5327.228026
32,2,32,PNA,5,2,-0.23496947,29,DONE,1091.316164,some_value,frontier09329,1563.063617
32,4,24,PNA,5,2,-0.23683694,64,DONE,2563.658365,some_value,frontier09068,3032.841764
64,2,8,DimeNet,1,2,-0.23697005,75,DONE,3033.002535,some_value,frontier09068,3362.382724
64,4,24,EGNN,2,2,-0.23801321,59,DONE,2451.869194,some_value,frontier09439,2748.0563
64,4,24,EGNN,6,2,-0.24061505,50,DONE,2078.630845,some_value,frontier09329,2511.304347
64,2,32,PNA,2,1,-0.24074608,162,DONE,6805.557511,some_value,frontier03697,7125.068773
64,4,12,DimeNet,5,2,-0.24180783,87,DONE,3427.704527,some_value,frontier08308,4012.095953
64,4,8,DimeNet,1,2,-0.24263075,146,DONE,6253.561661,some_value,frontier09439,6583.501119
64,2,24,DimeNet,6,1,-0.24304985,109,DONE,4630.889033,some_value,frontier03697,5279.677135
64,2,32,EGNN,6,2,-0.24309576,40,DONE,1616.704358,some_value,frontier03446,2058.927039
32,2,32,SchNet,6,2,-0.2457602,24,DONE,757.9843824,some_value,frontier08308,1184.869475
64,4,24,PNA,4,1,-0.24631549,134,DONE,5797.469217,some_value,frontier10214,6219.87549
64,4,16,DimeNet,3,1,-0.24666616,90,DONE,3555.314621,some_value,frontier08181,4012.727989
