p:dim_headlayers,p:global_attn_heads,p:hidden_dim,p:mpnn_type,p:num_conv_layers,p:num_headlayers,objective,job_id,job_status,m:timestamp_submit,m:some_info,m:dequed,m:timestamp_gather
64,0,32,EGNN,4,1,-0.00021353,91,DONE,1739.579839,some_value,frontier01150,1917.419399
32,0,26,EGNN,3,1,-0.00021412,111,DONE,2085.609699,some_value,frontier02684,2252.47926
32,0,23,EGNN,3,2,-0.00021493,81,DONE,1576.21396,some_value,frontier01915,1744.619828
32,0,32,EGNN,2,2,-0.00021928,137,DONE,2702.192245,some_value,frontier02034,2863.319281
32,0,20,EGNN,6,1,-0.00021957,55,DONE,1058.607,some_value,frontier01660,1252.937169
64,0,26,EGNN,4,2,-0.00021966,86,DONE,1607.774088,some_value,frontier02544,1783.762129
64,0,22,EGNN,2,2,-0.00022252,157,DONE,3039.704259,some_value,frontier02427,3227.639187
64,0,28,EGNN,3,2,-0.00022305,138,DONE,2723.244086,some_value,frontier02427,2890.485791
32,0,21,EGNN,2,2,-0.00022363,40,DONE,819.2177503,some_value,frontier01150,981.8747258
32,0,32,EGNN,5,1,-0.00022578,133,DONE,2654.289281,some_value,frontier02544,2835.547564
64,0,27,EGNN,4,1,-0.0002286,108,DONE,1972.30995,some_value,frontier02034,2146.641477
32,0,18,EGNN,6,2,-0.00023354,30,DONE,615.2286057,some_value,frontier01150,819.0742412
32,0,21,EGNN,6,1,-0.00023593,57,DONE,1067.753319,some_value,frontier02166,1260.346396
32,0,26,EGNN,2,1,-0.00023656,82,DONE,1577.72258,some_value,frontier01150,1739.417322
32,0,28,EGNN,3,2,-0.00023934,143,DONE,2835.751967,some_value,frontier02544,3003.740684
32,0,28,EGNN,3,1,-0.00023996,74,DONE,1429.604029,some_value,frontier01660,1597.638642
64,0,17,EGNN,2,1,-0.00024604,15,DONE,324.9744265,some_value,frontier02544,485.6754315
32,0,25,EGNN,5,1,-0.00024688,85,DONE,1598.72949,some_value,frontier02034,1780.264061
32,0,20,EGNN,3,2,-0.00024703,45,DONE,869.262928,some_value,frontier02544,1037.940125
64,0,21,EGNN,2,2,-0.00024956,58,DONE,1107.492279,some_value,frontier01534,1266.8738
64,0,23,EGNN,6,2,-0.00026071,36,DONE,704.4600601,some_value,frontier01782,894.1980505
64,0,22,EGNN,6,2,-0.00026262,37,DONE,713.0273769,some_value,frontier01660,905.0210733
32,0,31,EGNN,6,1,-0.00026369,135,DONE,2684.778654,some_value,frontier02166,2876.137486
64,0,28,EGNN,2,1,-0.00026709,139,DONE,2750.865202,some_value,frontier01660,2911.462368
32,0,21,EGNN,4,1,-0.00026888,97,DONE,1786.295813,some_value,frontier02166,1962.945004
32,0,23,EGNN,4,1,-0.0002695,84,DONE,1597.849391,some_value,frontier01660,1772.866002
32,0,20,PNA,6,2,-0.00028357,43,DONE,831.0291464,some_value,frontier02166,1067.592233
64,0,31,EGNN,3,2,-0.00028761,87,DONE,1616.593687,some_value,frontier02166,1786.134436
32,0,21,PNA,6,1,-0.00029089,53,DONE,1038.124557,some_value,frontier02544,1272.641308
64,0,10,EGNN,5,2,-0.00029204,10,DONE,177.1443372,some_value,frontier01534,359.1765497
64,0,26,EGNN,3,1,-0.00030949,101,DONE,1916.735903,some_value,frontier02684,2085.458016
32,0,20,PNA,4,2,-0.00031492,50,DONE,970.8171625,some_value,frontier02427,1175.776318
64,0,21,EGNN,3,2,-0.00031745,60,DONE,1175.935597,some_value,frontier02427,1344.590069
64,0,20,PNA,6,2,-0.00032473,9,DONE,0.056074858,some_value,frontier02684,245.8733859
32,0,30,EGNN,5,2,-0.00032982,134,DONE,2659.699862,some_value,frontier01915,2843.111079
32,0,25,EGNN,4,2,-0.00034961,149,DONE,2911.626289,some_value,frontier01660,3086.485592
64,0,30,PNA,5,2,-0.00035413,16,DONE,339.5799451,some_value,frontier01915,560.7110937
32,0,21,PNA,5,2,-0.00035754,54,DONE,1042.613099,some_value,frontier02034,1261.85624
64,0,16,EGNN,6,2,-0.0003695,38,DONE,715.4775681,some_value,frontier01915,906.8576612
32,0,29,EGNN,6,2,-0.00037543,114,DONE,2121.499551,some_value,frontier02544,2312.60691
64,0,32,EGNN,2,2,-0.00037614,96,DONE,1783.924075,some_value,frontier02544,1945.729655
32,0,29,EGNN,5,2,-0.00039076,110,DONE,2004.715077,some_value,frontier02427,2186.66017
64,0,25,EGNN,2,2,-0.00039259,59,DONE,1129.447265,some_value,frontier01782,1288.863387
32,0,6,EGNN,4,1,-0.00039714,5,DONE,0.055603027,some_value,frontier02034,184.5305052
32,0,21,PNA,6,2,-0.00040065,47,DONE,894.3727303,some_value,frontier01782,1129.286711
32,0,20,PNA,6,1,-0.00040971,52,DONE,1020.830876,some_value,frontier02684,1253.885417
32,0,23,EGNN,6,2,-0.0004137,33,DONE,624.8786306,some_value,frontier02684,832.4065349
32,0,23,EGNN,3,1,-0.00041596,72,DONE,1408.181389,some_value,frontier01915,1576.053238
32,0,6,PNA,6,1,-0.0004197,13,DONE,184.8007305,some_value,frontier02034,418.8627436
32,0,20,PNA,5,2,-0.00042309,46,DONE,885.90785,some_value,frontier01534,1107.332708
32,0,20,EGNN,5,1,-0.00045931,61,DONE,1221.234337,some_value,frontier01150,1407.63122
32,0,27,EGNN,4,2,-0.00046001,131,DONE,2623.735877,some_value,frontier02684,2798.58108
64,0,7,EGNN,3,1,-0.0004643,1,DONE,0.055110931,some_value,frontier01534,177.0938213
32,0,24,DimeNet,2,1,-0.00049303,8,DONE,0.055963755,some_value,frontier02544,324.9455481
32,0,6,EGNN,6,2,-0.00049819,35,DONE,676.4137008,some_value,frontier02544,869.0794129
64,0,10,EGNN,6,2,-0.00053015,34,DONE,626.3738899,some_value,frontier02166,830.841537
64,0,8,EGNN,4,2,-0.00053244,17,DONE,343.8549967,some_value,frontier01660,520.5103498
32,0,30,EGNN,4,2,-0.00053812,144,DONE,2843.314531,some_value,frontier01915,3018.817087
64,0,29,EGNN,1,1,-0.00054084,147,DONE,2876.312462,some_value,frontier02166,3026.497082
64,0,6,PNA,2,1,-0.00054347,14,DONE,245.903065,some_value,frontier02684,419.9845138
32,0,20,EGNN,1,2,-0.00054599,41,DONE,819.9595313,some_value,frontier02427,970.4818366
32,0,22,EGNN,6,2,-0.00057427,32,DONE,624.4434171,some_value,frontier02034,826.382067
64,0,22,EGNN,1,2,-0.00057565,29,DONE,564.635505,some_value,frontier01534,718.5423896
32,0,20,EGNN,1,1,-0.0005796,48,DONE,905.1923256,some_value,frontier01660,1058.446625
64,0,29,EGNN,3,2,-0.00058865,76,DONE,1439.866122,some_value,frontier02544,1607.316918
32,0,14,PNA,1,2,-0.00059737,12,DONE,182.4123688,some_value,frontier01660,343.8260634
64,0,22,EGNN,3,1,-0.00061526,73,DONE,1422.320107,some_value,frontier02684,1589.250568
64,0,21,EGNN,1,2,-0.00062962,28,DONE,560.8708556,some_value,frontier01915,715.3240526
32,0,19,EGNN,1,2,-0.00063478,49,DONE,907.0282421,some_value,frontier01915,1059.792525
32,0,19,PNA,6,2,-0.00079953,51,DONE,982.0230405,some_value,frontier01150,1221.077832
64,0,28,EGNN,1,1,-0.00080333,148,DONE,2890.65821,some_value,frontier02427,3039.527187
64,0,32,DimeNet,4,2,-0.00088316,124,DONE,2314.894674,some_value,frontier02166,2684.591022
64,0,11,SchNet,5,2,-0.00106357,20,DONE,419.0152464,some_value,frontier02034,624.2606957
32,0,20,SchNet,6,2,-0.00107151,42,DONE,826.5658085,some_value,frontier02034,1042.453839
64,0,10,SchNet,5,2,-0.00107601,19,DONE,359.3398585,some_value,frontier01534,564.4771154
64,0,9,SchNet,5,2,-0.00109428,21,DONE,420.1454973,some_value,frontier02684,624.7056444
64,0,29,DimeNet,3,1,-0.00111599,123,DONE,2312.797162,some_value,frontier02544,2654.084322
32,0,32,DimeNet,4,2,-0.00115297,121,DONE,2252.653239,some_value,frontier02684,2623.557954
32,0,12,DimeNet,3,2,-0.00128614,3,DONE,0.055366755,some_value,frontier01782,352.9026201
