p:dim_headlayers,p:global_attn_heads,p:hidden_dim,p:mpnn_type,p:num_conv_layers,p:num_headlayers,objective,job_id,job_status,m:timestamp_submit,m:some_info,m:dequed,m:timestamp_gather
32,2,16,DimeNet,3,2,-0.00040301,105,DONE,5018.217646,some_value,frontier09440,5655.92384
32,4,12,DimeNet,1,2,-0.00040384,110,DONE,5332.454921,some_value,frontier10217,5829.697801
32,2,12,EGNN,3,1,-0.00041212,25,DONE,901.828625,some_value,frontier06890,1228.85349
64,4,24,DimeNet,5,1,-0.00042455,40,DONE,1558.649574,some_value,frontier03447,2340.65706
64,2,16,DimeNet,3,1,-0.00043445,88,DONE,4013.032343,some_value,frontier03447,4655.692542
32,4,24,DimeNet,3,2,-0.00048076,127,DONE,6425.411912,some_value,frontier09058,7066.260849
32,4,24,DimeNet,6,1,-0.00049474,119,DONE,5865.346221,some_value,frontier03447,6719.063934
32,2,12,EGNN,4,2,-0.00050849,56,DONE,2350.20709,some_value,frontier09331,2714.628861
64,2,24,DimeNet,2,1,-0.00054101,102,DONE,4766.226944,some_value,frontier10217,5332.294201
32,4,4,DimeNet,2,2,-0.00055069,99,DONE,4656.014029,some_value,frontier03447,5225.601391
32,2,24,DimeNet,3,1,-0.00055233,108,DONE,5225.7674,some_value,frontier03447,5865.183836
32,4,12,EGNN,5,1,-0.00059187,82,DONE,3794.820964,some_value,frontier10217,4194.062873
32,2,8,EGNN,1,1,-0.00059338,19,DONE,705.4463553,some_value,frontier06765,963.5505221
64,4,8,PNA,5,2,-0.00060364,16,DONE,571.2693901,some_value,frontier09440,1041.453984
64,2,4,SchNet,2,2,-0.00063756,2,DONE,0.052531004,some_value,frontier03830,305.6446636
64,4,32,PNA,6,2,-0.00064415,9,DONE,0.053353071,some_value,frontier10217,529.9893296
64,4,12,DimeNet,1,1,-0.00064914,50,DONE,2056.940845,some_value,frontier06765,2547.751519
64,4,32,DimeNet,1,1,-0.00069668,58,DONE,2547.908463,some_value,frontier06765,3038.715373
32,2,12,EGNN,5,1,-0.00073471,72,DONE,3136.624339,some_value,frontier10217,3533.800421
